Sid	Symbol	Splice_type	Exons	Start_exon	End_exon	N.lineage	Anova.p (lineage subtype)	Anova.p (molecular subtype)	Num.mRNA	Cor.mRNA	Num.protein	Cor.protein	N.drug	Cor.drug
CTPS1_ES_15_14_16	CTPS1	ES	15	14	16	50	0.709615914563763	0.256506214898473	50	0.369795918367347	30	0.233815350389321	26	-0.631452991452991
CTSB_ES_2_1.1_5.3	CTSB	ES	2	1.1	5.3	50	0.0116582208989413	0.000935471947994588	51	-0.138190045248869	30	-0.281423804226919	26	-0.696410256410256
CTSE_ES_7_6_8	CTSE	ES	7	6	8	50	0.879925925523082	0.0424548073310452	47	0.27878804039645	8	-0.469295317724453	23	0.797804574550042
CTSH_ES_3_2_4	CTSH	ES	3	2	4	50	0.0653559196937333	0.689328805256265	51	-0.240264296788152	30	-0.018020022246941	26	-0.666780656009496
CTSL_AD_1.2_1.1_2	CTSL	AD	1.2	1.1	2	50	0.833043593566481	0.321857645455636	51	-0.274841628959276	30	-0.24182424916574	26	0.66974358974359
CTTN_ES_10_9_13	CTTN	ES	10	9	13	50	0.431305045168905	0.708552627716267	50	-0.110350788766231	30	-0.00556235402262741	26	-0.669059829059829
CTTN_ES_11_10_13	CTTN	ES	11	10	13	50	0.533006235191136	0.0385008166075879	51	-0.0518552036199095	30	-0.133704115684093	25	0.783846153846154
CUL2_ES_2_1.2_4	CUL2	ES	2	1.2	4	50	0.022421325547251	0.0789636274679418	51	0.129640942135943	30	-0.0545050055617353	26	-0.637606837606837
CUL7_AD_3.2_3.1_4	CUL7	AD	3.2	3.1	4	50	0.0735082387561727	0.3859453835773	51	0.132488687782805	26	-0.0468376068376068	26	-0.634188034188034
CUTC_ES_7_6_8	CUTC	ES	7	6	8	50	0.0324747293772829	0.0870191371714164	51	0.164754858749379	30	0.45539488320356	26	0.742222222222222
CWC25_AD_6.2_6.1_7	CWC25	AD	6.2	6.1	7	50	0.170016789488261	0.261558256354129	51	0.144796380090498	30	-0.117686318131257	26	0.641025641025641
CXADR_ES_5:6_4_7.1	CXADR	ES	5:6	4	7.1	50	0.193006303293026	0.0913093307420161	51	0.0293331447138997	30	-0.137209146286658	25	0.685719396863139
CXCL16_RI_5.2_5.1_5.3	CXCL16	RI	5.2	5.1	5.3	50	0.00129253740668307	0.0438606887467971	51	-0.202737867571939	NA	NA	26	0.665070962019728
CXorf56_AD_1.2_1.1_2	CXorf56	AD	1.2	1.1	2	50	0.104494127815493	0.123398246831859	51	0.190755237793565	NA	NA	24	-0.647826086956522
CYB561_AA_10.1_9_10.2	CYB561	AA	10.1	9	10.2	50	0.949591884176533	0.563749261948625	51	-0.255632368283137	29	-0.337233652022192	26	-0.75367790478549
CYB561A3_RI_6.2_6.1_6.3	CYB561A3	RI	6.2	6.1	6.3	50	0.505384138940773	0.0889411620705541	51	-0.445067873303167	15	-0.489285714285714	26	0.687521367521367
CYB561A3_RI_6.5_6.4_6.6	CYB561A3	RI	6.5	6.4	6.6	50	0.505378048120973	0.0889489841963441	51	-0.240231679511247	15	-0.635714285714286	26	0.667008547008547
CYB561D1_ES_2_1.2_3	CYB561D1	ES	2	1.2	3	50	0.201746610603059	0.0586692045553076	51	-0.133929177543053	NA	NA	26	0.716484310026621
CYB561D2_RI_1.2:1.3:1.4_1.1_1.5	CYB561D2	RI	1.2:1.3:1.4	1.1	1.5	50	0.615858296400022	0.524067217101029	51	-0.0387330316742081	NA	NA	24	-0.700869565217391
CYFIP2_ES_8.1:8.2_6.2_10.2	CYFIP2	ES	8.1:8.2	6.2	10.2	50	0.37555150247437	0.484959749315074	51	0.275490314691727	30	0.134555301756945	26	0.736637720117323
CYHR1_RI_1.3_1.2_1.4	CYHR1	RI	1.3	1.2	1.4	50	0.849271687237731	0.398414095221308	51	0.300097287345751	29	0.15320197044335	26	0.66974358974359
CYLD_ES_3_2.3_4.2	CYLD	ES	3	2.3	4.2	50	0.0493308608428923	0.0342300105660942	51	0.311326304357663	23	-0.0736347934513106	25	-0.696287760523875
CYP20A1_ES_3_2_4	CYP20A1	ES	3	2	4	50	0.268745616378685	0.843756136271971	51	-0.193975013337259	30	0.322501701214647	24	0.648836718969573
CYP4F12_ES_6:7_5_8	CYP4F12	ES	6:7	5	8	50	0.550113226103431	0.515478488830607	47	0.772221500416055	27	0.179019700601537	25	-0.710770025631936
CYP4F2_ES_8_7_9.1	CYP4F2	ES	8	7	9.1	50	0.161184700127726	0.66276843600225	30	0.0871662142580399	NA	NA	14	-0.87831006565368
CYP4F3_AD_1.2_1.1_2.2	CYP4F3	AD	1.2	1.1	2.2	50	0.199596308821533	0.886387808723021	51	0.586355129199698	10	0.311399577664609	26	0.729009665500835
CYP4F3_ES_3_2.2_5	CYP4F3	ES	3	2.2	5	50	0.199597129434516	0.886391076804262	51	0.637305168832636	NA	NA	26	0.717670440794906
CYP4F3_ES_4_2.2_5	CYP4F3	ES	4	2.2	5	50	0.128130247347722	0.153411241734199	51	0.707470318091363	NA	NA	26	0.689987834954428
CYTH1_ES_11.2:13.1_11.1_13.2	CYTH1	ES	11.2:13.1	11.1	13.2	50	0.0353410939689218	0.120544569884191	51	-0.229014887785944	26	-0.278632478632479	26	0.661538461538462
CYTH1_ES_12_11.1_13.2	CYTH1	ES	12	11.1	13.2	50	0.220444317404888	0.475163364485632	51	-0.217128634516495	26	-0.334700854700855	26	-0.696529331431458
CYTH2_AA_9.1_8.1_9.2	CYTH2	AA	9.1	8.1	9.2	50	0.640555212961648	0.713184952810255	51	0.263619909502262	28	-0.0136836343732895	26	0.684102564102564
D2HGDH_ES_10:11.1_9_11.2	D2HGDH	ES	10:11.1	9	11.2	50	0.0825123538424857	0.226596294889587	51	0.174389140271493	29	-0.166995073891626	24	0.712173913043478
DAB2_ES_10_9_11	DAB2	ES	10	9	11	50	0.791701330815273	0.69105200784254	51	-0.405337096619552	30	-0.0611568873933338	26	-0.68003055141854
DAB2IP_RI_18.2_18.1_18.3	DAB2IP	RI	18.2	18.1	18.3	50	0.000893424132494132	0.147380685673702	51	-0.0492307692307692	30	0.0109010011123471	25	0.67
DACH1_ES_4_3_5	DACH1	ES	4	3	5	50	0.00307614262253308	0.000136550448358608	48	0.548429327614466	19	0.181352906975405	25	0.690959231372802
DACT1_AA_6.1_5_6.2	DACT1	AA	6.1	5	6.2	50	0.21953178810214	0.245128951204995	48	0.54973815377766	NA	NA	24	0.806021382260901
DALRD3_ES_8_7_9	DALRD3	ES	8	7	9	50	0.179705324780384	0.805173788502805	48	0.124294398610508	5	-0.5	25	-0.689230769230769
DAP3_ES_4_3_5.1	DAP3	ES	4	3	5.1	50	0.120821007871866	0.0065576432960311	51	-0.0129411764705882	30	-0.0100111234705228	25	0.724615384615385
DAP3_ME_12|13_11_14	DAP3	ME	12|13	11	14	50	0.41005705410786	0.147337103274503	49	-0.228265306122449	29	0.185714285714286	24	-0.665217391304348
DAZAP1_AA_6.1_5_6.2	DAZAP1	AA	6.1	5	6.2	50	0.317719968002581	0.0643417649630814	51	-0.104796380090498	30	-0.250723025583982	25	0.680769230769231
DBF4_ES_11_10_12	DBF4	ES	11	10	12	50	0.40859382767584	0.0556663329470364	51	-0.169645685498815	NA	NA	25	-0.636276218732867
DBF4B_ES_6_5_7	DBF4B	ES	6	5	7	50	0.558827590536908	0.11984999890317	51	-0.203257918552036	NA	NA	26	-0.673162393162393
DBT_AA_8.1_7_8.2	DBT	AA	8.1	7	8.2	50	0.119147137561593	0.375564972359885	51	-0.0792813992102837	30	-0.267630700778643	25	-0.675384615384615
DCAF10_ES_5_4_6	DCAF10	ES	5	4	6	50	0.00180103475142239	0.00191309389644162	51	0.217923482487505	21	0.144155844155844	26	0.708717948717949
DCAF11_ES_1.2:2.2:2.3_1.1_2.4	DCAF11	ES	1.2:2.2:2.3	1.1	2.4	50	0.310101913422811	0.167147963818302	51	0.0788235294117647	30	0.00422691879866518	26	0.718974358974359
DCAF17_ES_8_7_9	DCAF17	ES	8	7	9	50	0.304108914457838	0.193111775604012	50	-0.190601964182013	NA	NA	26	-0.632136752136752
DCAF6_ES_11_10_13.1	DCAF6	ES	11	10	13.1	50	0.434252098635817	0.797048052852835	51	-0.231091201217544	29	0.207389162561576	26	0.723076923076923
DCAF6_ES_11:13.1_10_14	DCAF6	ES	11:13.1	10	14	50	0.153143632677357	0.023577409129872	51	-0.109592760180995	29	0.276354679802956	24	0.709565217391304
DCAF6_ES_13.1:14_10_15	DCAF6	ES	13.1:14	10	15	50	0.0975620206012109	0.0936342722915109	49	0.400204081632653	28	0.0996168582375479	24	-0.701739130434783
DCAF6_ME_11|12_10_13.1	DCAF6	ME	11|12	10	13.1	50	0.218693813572222	0.313354905395277	27	0.00976800976800977	16	-0.0852941176470588	17	0.774509803921569
DCAF8_AD_7.2_7.1_9	DCAF8	AD	7.2	7.1	9	50	0.143755002559224	0.645295820168127	50	0.152749099639856	30	0.299666295884316	25	-0.637692307692308
DCAF8_AD_7.3_7.2_9	DCAF8	AD	7.3	7.2	9	50	0.0913223191931693	0.0747804452045149	50	0.247923169267707	30	0.216907675194661	26	0.715555555555556
DCLRE1C_ES_3_2_5	DCLRE1C	ES	3	2	5	50	0.91842286744923	0.345856209063929	51	0.398398081419713	13	-0.514443402768482	25	-0.801307958658139
DCLRE1C_ES_8_7_9	DCLRE1C	ES	8	7	9	50	0.656956339605665	0.640742812956958	51	-0.427223567319799	13	0.467032967032967	26	0.679316239316239
DCP1A_ES_6_5_7	DCP1A	ES	6	5	7	50	0.167085186105117	0.0206220087478877	51	0.0816871452111846	30	-0.142173768818357	26	0.681825963119454
DCTD_ES_2.1:2.2_1.2_5	DCTD	ES	2.1:2.2	1.2	5	50	0.518875854946622	0.204052128428969	46	0.215979524602363	28	0.124538115303385	25	-0.755529923573972
DCTD_ES_3:4_2.2_5	DCTD	ES	3:4	2.2	5	50	0.300577295287894	0.507065029480376	46	0.225600542831366	28	0.153256704980843	25	0.747692307692308
DCTN1_ES_27_26_28	DCTN1	ES	27	26	28	50	0.791701330815273	0.344110634710085	51	0.00715839648122453	30	0.0688964923250373	26	-0.687825659716457
DCTN2_ES_7:9_2_10	DCTN2	ES	7:9	2	10	50	0.108610093841502	0.131043673657385	51	0.100825885513435	30	-0.141330973272119	26	0.718098012775644
DCTN2_ES_8_2_10	DCTN2	ES	8	2	10	50	0.492422408510163	0.0560214642889326	51	0.196022534496651	30	0.397997775305895	25	0.68
DCTN2_ME_8|9_7_10	DCTN2	ME	8|9	7	10	50	0.62014951003005	0.648602608622413	38	0.505682733353909	25	0.154857422900894	22	-0.721398800756558
DCTN3_RI_3.6_3.5_3.7	DCTN3	RI	3.6	3.5	3.7	50	0.0379842210405706	0.00259474284452377	51	0.136263851153285	30	-0.163755702426151	24	0.752337482451314
DCTN6_ES_3:4_2_5	DCTN6	ES	3:4	2	5	50	0.902617913971566	0.294746833890348	51	-0.321869768192337	30	-0.481032375876819	26	-0.768888888888889
DCUN1D4_ES_13_11_14	DCUN1D4	ES	13	11	14	50	0.791633185441653	0.690069011574446	51	0.164030860468689	23	-0.0296442687747036	26	0.695042735042735
DCUN1D5_AD_1.2_1.1_2	DCUN1D5	AD	1.2	1.1	2	50	0.830186003652709	0.549360699515501	51	-0.140542986425339	30	0.0122358175750834	25	0.797692307692308
DCXR_ES_2_1_3	DCXR	ES	2	1	3	50	0.827230936460238	0.595718909668038	49	0.392142857142857	28	0.315818281335523	24	0.770434782608695
DDHD1_ES_13_12_14	DDHD1	ES	13	12	14	50	0.63428324488944	0.968394960331593	51	-0.0498223862495816	27	0.0204548926211577	26	0.661993512838146
DDHD1_ES_3:4_2_5	DDHD1	ES	3:4	2	5	50	0.171880484377478	0.205393029860602	36	0.236991195883862	20	0.0930172512762238	18	0.787311311416497
DDIT3_RI_2.2:2.3_2.1_2.4	DDIT3	RI	2.2:2.3	2.1	2.4	50	0.589780439489892	0.198855669115714	51	-0.182352941176471	12	0.468531468531469	24	0.680869565217391
DDR2_ES_3_2_4	DDR2	ES	3	2	4	50	0.0029192954700352	0.0392638424813902	51	0.479969961115534	24	0.516091769813135	24	-0.680959727282364
DDX11_AA_12.1_11.1_12.2	DDX11	AA	12.1	11.1	12.2	50	0.164326354179474	0.6121864118117	51	0.34841628959276	12	0.384615384615385	26	0.659487179487179
DDX11_ES_8_7.2_9	DDX11	ES	8	7.2	9	50	0.669730900820411	0.369918267196265	51	0.175022624434389	12	0.629370629370629	25	0.653846153846154
DDX17_ES_11.2:12.2:12.3_11.1_12.4	DDX17	ES	11.2:12.2:12.3	11.1	12.4	50	0.533968398177604	0.381980399595334	51	0.68123713223617	30	0.00956618464961068	26	-0.694358974358974
DDX41_AA_7.1_6_7.2	DDX41	AA	7.1	6	7.2	50	0.484054257720468	0.625734448491159	51	-0.065158371040724	30	-0.116351501668521	25	-0.638461538461539
DDX42_ES_2_1.3_3	DDX42	ES	2	1.3	3	50	0.385437605379344	0.366423965309016	51	0.222533936651584	30	-0.188876529477197	24	-0.648695652173913
DDX43_ES_5_4_6	DDX43	ES	5	4	6	50	0.365984405935916	0.288125078509143	44	0.69225844066741	NA	NA	20	0.749027948014978
DDX52_ES_4:5_2_6	DDX52	ES	4:5	2	6	50	0.00301006774797793	0.175046668248244	51	0.0743044231803549	30	0.0100728377809146	26	0.723589325404755
DDX56_AD_4.2_4.1_5	DDX56	AD	4.2	4.1	5	50	0.53700770929586	0.148569397100856	51	-0.0430769230769231	30	-0.116351501668521	26	0.727863247863248
DDX56_AD_8.2_8.1_9	DDX56	AD	8.2	8.1	9	50	0.282723012715938	0.0689346317132503	51	-0.199638009049774	30	-0.356618464961068	26	0.641025641025641
DDX60L_AA_27.1_26_27.2	DDX60L	AA	27.1	26	27.2	50	0.833228033008199	0.65637417805549	51	0.139474484255798	27	-0.196436207013608	26	0.684762382817476
DECR2_AA_7.1_6_7.2	DECR2	AA	7.1	6	7.2	50	0.12835689192688	0.215640659455771	51	-0.171546223986665	30	-0.296551724137931	26	0.698461538461538
DECR2_ES_5.1:5.3_4.2_6	DECR2	ES	5.1:5.3	4.2	6	50	0.753136367088229	0.904967737322104	51	-0.108325791855204	30	-0.0540600667408231	26	0.664957264957265
DEDD2_ES_3_2_4.1	DEDD2	ES	3	2	4.1	50	0.162073769275904	0.560080581604384	51	0.41158371040724	NA	NA	26	0.679316239316239
DEF8_AD_2.2_2.1_4	DEF8	AD	2.2	2.1	4	50	0.0153714266336247	0.0418128136394468	51	0.00606334841628959	12	-0.517482517482518	26	0.737435897435897
DEF8_ES_2.1:2.2_1_4	DEF8	ES	2.1:2.2	1	4	50	0.598000810601149	0.801139866963397	51	-0.357918552036199	12	0.048951048951049	26	0.765470085470085
DENND1A_ES_23_21_24	DENND1A	ES	23	21	24	50	0.0488826883950851	0.117736992598686	51	0.11296162247577	22	-0.20407022652247	25	0.662435095923819
DENND1B_ES_9_8_10	DENND1B	ES	9	8	10	50	0.798300804370558	0.525660332683863	51	0.0528328356048249	NA	NA	26	0.716923076923077
DENND2C_ES_2:3_1_4	DENND2C	ES	2:3	1	4	50	0.0818532780544558	0.0362652355600663	51	0.548517881540717	NA	NA	26	0.700800400639761
DENND2C_ES_7_6_8	DENND2C	ES	7	6	8	50	0.122137386237191	0.195312780016838	51	0.446415732042037	NA	NA	26	0.658092564900003
DENND4A_ES_20_19_21	DENND4A	ES	20	19	21	50	0.303788789947395	0.442147006622044	51	-0.212658113330302	30	-0.267912779218476	26	0.672478632478632
DENND4C_ES_20_19_21	DENND4C	ES	20	19	21	50	0.411086233893895	0.0826096321227851	51	0.149539481252248	30	0.106562847608454	25	0.72937104638302
DENND5A_ES_21_20_22	DENND5A	ES	21	20	22	50	0.6885660248695	0.963190690018212	50	0.377959183673469	NA	NA	26	0.628717948717949
DENND6A_ES_18_17_19	DENND6A	ES	18	17	19	50	0.155529871945912	0.500366004648191	45	0.0023716196198511	25	0.364615384615385	23	-0.782802099509235
DEPDC5_AA_28.1_27.1_28.2	DEPDC5	AA	28.1	27.1	28.2	50	0.281804668666	0.546579736735371	51	0.0931758533999895	12	0.202797202797203	26	0.669516166393125
DERA_ES_4.1:4.2_3_5	DERA	ES	4.1:4.2	3	5	50	0.290421872226761	0.426465589529149	51	0.0147511312217195	30	0.04293659621802	26	-0.770940170940171
DERL2_ES_3:4.1:4.2:4.3_2_6	DERL2	ES	3:4.1:4.2:4.3	2	6	50	0.045599057818039	0.21855303641262	51	-0.286334841628959	23	-0.299407114624506	26	0.768888888888889
DERL2_ES_5.2_4.3_6	DERL2	ES	5.2	4.3	6	50	0.045599057818039	0.21855303641262	51	0.312631507580186	23	0.354743083003953	26	-0.703247863247863
DGCR6_ES_4_3.1_5.1	DGCR6	ES	4	3.1	5.1	50	0.00832035549235073	0.194307557388132	51	-0.0447099286834335	NA	NA	24	-0.682608695652174
DGCR6L_ES_3_2.2_4	DGCR6L	ES	3	2.2	4	50	0.911713597265081	0.888430829764707	51	0.148235294117647	19	0.135087719298246	26	-0.731282051282051
DGKA_AD_3.2_3.1_4	DGKA	AD	3.2	3.1	4	50	0.964267704806707	0.248412870839043	51	0.430437702264122	30	0.139969289918794	26	0.665444197278466
DGKH_ES_31_30_33	DGKH	ES	31	30	33	50	0.0389278742876902	0.135782411646814	51	-0.0131715928256957	26	0.262222222222222	26	0.628717948717949
DGKI_ES_30_29_31	DGKI	ES	30	29	31	50	0.791701330815273	0.69105200784254	49	0.530101972287752	NA	NA	25	0.71533031848694
DGKZ_ES_11_10.2_12	DGKZ	ES	11	10.2	12	50	0.585176932868019	0.67435687315652	51	-0.174117647058823	29	0.0541871921182266	26	0.685470085470085
DGUOK_ES_3_1_4	DGUOK	ES	3	1	4	50	0.153143632677357	0.600200100985037	51	-0.339276018099547	29	0.308374384236453	20	-0.63609022556391
DGUOK_ES_3:4_1_7	DGUOK	ES	3:4	1	7	50	0.29931262210554	0.403924095017959	51	-0.129049773755656	29	0.328571428571429	26	0.692991452991453
DGUOK_ES_3:4:5_1_7	DGUOK	ES	3:4:5	1	7	50	0.139733820065451	0.000243992649246952	48	-0.211463308727746	26	0.299145299145299	22	-0.752682100508187
DGUOK_ES_3:4:5:6_1_7	DGUOK	ES	3:4:5:6	1	7	50	0.7461187411548	0.274418979097191	51	-0.0736651583710407	29	0.398029556650246	26	-0.725128205128205
DGUOK_ES_4_1_7	DGUOK	ES	4	1	7	50	0.429078501235946	0.364356934587068	51	0.216923076923077	29	0.0576354679802956	26	0.658803418803419
DGUOK_ES_4:5_1_6	DGUOK	ES	4:5	1	6	50	0.878452857070402	0.65762621139692	48	0.0344116369952236	27	0.265567765567766	25	-0.668461538461539
DGUOK_ES_5_4_7	DGUOK	ES	5	4	7	50	0.865774483516466	0.394686030410744	48	-0.226226660877117	26	-0.0229059829059829	18	0.810113519091847
DGUOK_ES_5:6_4_7	DGUOK	ES	5:6	4	7	50	0.791701330815273	0.344110634710085	51	-0.0319457013574661	29	0.202463054187192	26	-0.677948717948718
DGUOK_ES_6_5_7	DGUOK	ES	6	5	7	50	0.354273328631546	0.140822062634679	48	0.317737733391229	26	0.174700854700855	22	-0.756070016939582
DGUOK_ME_4|6_1_7	DGUOK	ME	4|6	1	7	50	0.914917857206074	0.244325300048076	48	0.126031263569258	27	0.130647130647131	25	0.662307692307692
DHDDS_AA_4.1_3_4.2	DHDDS	AA	4.1	3	4.2	50	0.385381736953631	0.416247107584143	51	-0.197515780950573	18	-0.102167182662539	26	0.654700854700855
DHDH_ES_5:6_4_7	DHDH	ES	5:6	4	7	50	0.640611239561307	0.719175761713638	51	0.0555928230921559	NA	NA	25	0.631252476312351
DHPS_ES_8_7_9.1	DHPS	ES	8	7	9.1	50	0.693645307993762	0.440652428497291	51	-0.0695022624434389	30	-0.0700778642936596	26	0.651965811965812
DHRS1_RI_6.3_6.2_6.4	DHRS1	RI	6.3	6.2	6.4	50	0.196705836738215	0.115488788930302	51	-0.539559718683766	30	-0.610233592880979	26	-0.682735042735043
DHRS11_ES_5.1_4_6	DHRS11	ES	5.1	4	6	50	0.209139363229811	0.415901938653985	44	0.193946227964941	26	0.236239316239316	23	-0.769762845849802
DHRS2_AD_7.2_7.1_8	DHRS2	AD	7.2	7.1	8	50	0.000702291661772127	0.00343684222394795	51	0.417635191075982	30	0.402916232665116	26	0.616199199825763
DHRS4_ES_3_2_7.1	DHRS4	ES	3	2	7.1	50	0.412060125208388	0.0777863050105047	51	-0.191812445988809	30	0.271220382143313	25	0.816923076923077
DHRS4_ES_3:4:5:6_2_7.1	DHRS4	ES	3:4:5:6	2	7.1	50	0.0275621559645191	0.013846449256618	51	-0.196836320812962	30	0.359773058183541	26	-0.705982905982906
DHRS4_ES_4:5:6_3_7.1	DHRS4	ES	4:5:6	3	7.1	50	0.0527219770063593	0.00441825682695331	51	-0.186882056202948	30	0.205339265850946	26	-0.742905982905983
DHRS4L2_ES_4:5:6:7_3_8.1	DHRS4L2	ES	4:5:6:7	3	8.1	50	0.373727014497099	0.781199771641988	51	-0.248298830190463	NA	NA	25	-0.621343196765222
DHRS4L2_ES_5:6:7_4_8.1	DHRS4L2	ES	5:6:7	4	8.1	50	0.749325014191221	0.218208545206361	51	-0.0346606334841629	NA	NA	26	0.724444444444444
DHRS9_AA_9.1_4_9.2	DHRS9	AA	9.1	4	9.2	50	0.148745262558915	0.142642136470054	49	0.509028438257169	17	-0.12176125399874	25	-0.6896968333607
DHX30_ES_4_3_5	DHX30	ES	4	3	5	50	0.27489642359862	0.502941708078742	51	-0.230095703581596	30	-0.245383759733037	25	0.618461538461539
DHX30_ES_6_5_10	DHX30	ES	6	5	10	50	0.359589543203498	0.618828443801558	51	-0.17430258607597	30	-0.286318131256952	26	0.696410256410256
DIAPH2_ES_2_1_3	DIAPH2	ES	2	1	3	50	0.272951091313217	0.612409324722866	51	0.228651902410022	30	0.0189330802505941	25	-0.659731475106061
DIAPH3_ES_2_1_3	DIAPH3	ES	2	1	3	50	0.00321187008924271	0.000106148940569132	51	0.204448265771725	30	0.437597330367075	26	-0.692307692307692
DICER1_ES_8_7_9	DICER1	ES	8	7	9	50	0.342723802696654	0.455749859747133	49	0.0901020408163265	30	0.299666295884316	26	0.731965811965812
DIDO1_AD_2.2_2.1_3	DIDO1	AD	2.2	2.1	3	50	0.424002886440396	0.0883020318602971	51	0.0547655140837899	30	-0.00602008185364403	26	0.686168920987264
DIP2B_ES_5_4_6	DIP2B	ES	5	4	6	50	0.401246894721364	0.0471514502129145	47	-0.0512257169287697	27	-0.0567765567765568	23	-0.689723320158103
DKK3_AA_10.1_9_10.2	DKK3	AA	10.1	9	10.2	50	0.018913541023096	0.488291450871289	51	0.656230948399799	NA	NA	26	-0.742916608345622
DLG1_ES_10_7_11	DLG1	ES	10	7	11	50	0.669958965806587	0.483289078264907	51	0.0479638009049774	30	0.257397107897664	26	-0.641025641025641
DLG1_ES_23_21_24	DLG1	ES	23	21	24	50	0.116224269372891	0.0161543716882911	51	0.014841628959276	30	-0.0691879866518354	25	-0.715384615384615
DLG1_ES_9:10_7_11	DLG1	ES	9:10	7	11	50	0.760879780946918	0.580269972231588	51	-0.0669683257918552	30	-0.0829810901001112	26	0.612991452991453
DLG1_ME_24|23_21_25.1	DLG1	ME	24|23	21	25.1	50	0.971503865924871	0.646112622131887	24	0.340869565217391	12	0.748251748251748	11	-0.890909090909091
DLG3_ES_18_16_19	DLG3	ES	18	16	19	50	0.201192606336798	0.310039370945429	50	-0.127587034813926	30	-0.256952169076752	26	0.740854700854701
DLGAP1_AA_12.1_10_12.2	DLGAP1	AA	12.1	10	12.2	50	0.653274542727699	0.488377391743662	47	0.687026746781306	NA	NA	24	0.830882343920722
DLGAP5_ES_19_18_20	DLGAP5	ES	19	18	20	50	0.573480308580473	0.590637697278097	51	-0.101809954751131	30	-0.387764182424917	26	-0.708034188034188
DMAP1_RI_1.2_1.1_1.3	DMAP1	RI	1.2	1.1	1.3	50	0.392750683885499	0.198236390641911	51	0.209049773755656	30	0.236929922135706	26	-0.655384615384615
DMAP1_RI_1.2:1.3_1.1_1.4	DMAP1	RI	1.2:1.3	1.1	1.4	50	0.299429844207836	0.0265551195274987	51	0.320361990950226	30	0.27119021134594	26	-0.672478632478632
DMBT1_ES_13:14:25:26:27:28:29:30:31_12_32	DMBT1	ES	13:14:25:26:27:28:29:30:31	12	32	50	0.208244238132693	0.661738799290138	49	0.453494045199173	5	0.5	25	-0.668805978326479
DMBT1_ES_14_13_15	DMBT1	ES	14	13	15	50	0.0024525114935523	0.0075816840281314	49	0.606709206970314	5	0.6	23	-0.680314304503574
DMD_ES_82_81_83	DMD	ES	82	81	83	50	0.120949605474674	0.0570024661315775	50	0.569272570770146	30	0.393541992299279	26	-0.681475556793855
DMKN_AA_18.3:18.4_18.1_18.5	DMKN	AA	18.3:18.4	18.1	18.5	50	0.117236101048628	0.247483030367818	51	0.396367002708817	9	-0.552306089778777	26	-0.733108945044423
DMKN_AD_18.2:18.3_18.1_18.5	DMKN	AD	18.2:18.3	18.1	18.5	50	0.784943509923572	0.621136163244598	51	0.413295522032433	9	-0.4	26	-0.684590044729526
DMKN_ES_11:12_7_13	DMKN	ES	11:12	7	13	50	0.558817379542691	0.275905449759552	51	0.452008459533288	9	-0.0585779186129006	26	0.741126785985554
DMKN_ES_18.3_18.1_18.5	DMKN	ES	18.3	18.1	18.5	50	0.025477399096353	0.00466651737919082	51	0.337559364948113	9	-0.317994415327175	26	0.701547867391598
DMKN_ES_20.2:21_20.1_22	DMKN	ES	20.2:21	20.1	22	50	0.000135689886036479	0.000137790752754655	51	0.0826775766263654	9	-0.686198475179693	26	-0.664042069399976
DMKN_ES_21_20.1_22	DMKN	ES	21	20.1	22	50	0.403355081686919	0.037505826380903	51	0.314940640943875	9	-0.316666666666667	24	0.651871439224619
DMKN_ES_7:8_6.4_12	DMKN	ES	7:8	6.4	12	50	0.104892390319927	0.27717285366169	51	0.483557197589778	9	-0.200838578101374	26	0.705664529694141
DMKN_ES_7:8:12_6.4_13	DMKN	ES	7:8:12	6.4	13	50	0.0842888227113766	0.20579150901006	51	0.49817745351504	9	0.267784770801831	26	0.678220114343858
DMKN_ES_7:8:9_6.4_12	DMKN	ES	7:8:9	6.4	12	50	0.279421495634356	0.719123756681898	51	0.493910685821833	9	-0.117155837225801	26	0.718700626985525
DMKN_ES_7:8:9:11_6.4_12	DMKN	ES	7:8:9:11	6.4	12	50	0.0153265220333093	0.11628492277434	51	0.306696953846772	9	-0.117155837225801	26	0.735167276195694
DMKN_ES_8_7_12	DMKN	ES	8	7	12	50	0.433404583695007	0.836204587974909	51	0.497858503047364	9	-0.0502096445253434	26	-0.667242348203745
DMKN_ES_8:11:12_6.4_13	DMKN	ES	8:11:12	6.4	13	50	0.865855728348307	0.881862053878874	34	0.238376957788251	8	0.561142541945407	20	0.780744696055554
DMKN_ES_8:11:12_7_13	DMKN	ES	8:11:12	7	13	50	0.0117691371912426	0.183310025582224	51	0.301766374121882	9	0.508547627715608	26	0.710054351282341
DMKN_ES_8:12_7_13	DMKN	ES	8:12	7	13	50	0.0737766102122613	0.115913624887075	51	0.522143426831941	9	0.234311674451602	26	0.678220114343858
DMKN_ES_8:9_7_12	DMKN	ES	8:9	7	12	50	0.0295016589078141	0.0410546592045249	51	0.501335846466148	9	-0.117155837225801	26	0.755750587708406
DMKN_ES_8:9:11_6.4_12	DMKN	ES	8:9:11	6.4	12	50	0.210753606556928	0.561061707655264	34	-0.0646294881588999	8	0.0476190476190476	18	-0.721362229102167
DMKN_ES_8:9:11_7_12	DMKN	ES	8:9:11	7	12	50	0.164326354179474	0.6121864118117	51	0.3054252004654	9	-0.0669461927004578	26	0.754378366940892
